,frame,x,y,state,interpolation,track
45,29,434.654,996.502,4,I,165
50,30,427.886,1000.72,4,I,165
55,31,416.786,1005.22,4,I,165
60,32,410.998,1015.73,4,I,165
65,33,408.896,1027.94,4,I,165
3,33,338.269,700.084,4,,166
8,34,334.527,697.827,4,I,166
13,35,337.346,689.592,4,I,166
18,36,340.718,686.707,4,I,166
23,37,347.13,687.189,4,I,166
28,38,349.3,686.932,4,I,166
33,39,350.565,686.48,4,,166
38,40,352.785,686.37,4,I,166
43,41,356.83,686.258,4,I,166
48,42,362.39,686.387,4,I,166
53,43,370.118,684.884,4,I,166
58,44,377.315,681.583,4,I,166
63,45,381.628,681.875,4,I,166
68,46,383.41,683.259,4,I,166
73,47,384.341,681.257,4,I,166
78,48,385.17,681.498,4,I,166
83,49,385.525,681.585,4,I,166
88,50,384.452,678.515,4,I,166
93,51,382.902,674.522,4,I,166
98,52,383.932,670.703,4,I,166
103,53,385.728,669.118,4,I,166
108,54,386.364,668.675,4,I,166
113,55,389.546,669.213,4,,166
118,56,392.095,669.222,4,I,166
123,57,391.069,668.346,4,I,166
128,58,393.208,666.597,4,,166
133,59,395.04,664.242,4,,166
138,60,397.394,661.888,4,,166
143,61,398.611,660.452,4,I,166
148,62,398.441,660.318,4,,166
153,63,400.01,660.057,4,,166
158,64,399.749,657.179,4,,166
163,65,402.608,656.983,4,I,166
168,66,404.296,654.372,4,I,166
173,67,406.62,649.978,4,I,166
178,68,409.167,645.668,4,,166
183,69,408.121,645.406,4,,166
188,70,406.289,645.406,4,,166
193,71,405.839,644.615,4,I,166
198,72,404.205,646.044,4,I,166
203,73,402.365,648.284,4,,166
208,74,401.58,649.33,4,,166
213,75,398.179,648.022,4,,166
218,76,395.04,646.452,4,,166
223,77,398.441,647.237,4,,166
228,78,400.975,648.713,4,I,166
233,79,403.004,650.508,4,I,166
238,80,405.766,652.208,4,,166
243,81,405.766,653.254,4,,166
248,82,406.812,654.563,4,,166
253,83,406.028,655.609,4,,166
258,84,403.339,655.842,4,I,166
263,85,403.065,657.585,4,I,166
268,86,402.814,660.292,4,I,166
273,87,404.357,663.402,4,I,166
278,88,407.336,666.597,4,,166
283,89,407.336,667.382,4,,166
288,90,408.553,668.284,4,I,166
293,91,409.569,668.694,4,I,166
298,92,410.422,668.778,4,I,166
303,93,408.905,668.69,4,,166
3,33,339.003,718.819,4,,167
8,34,327.812,723.772,4,I,167
13,35,324.357,727.021,4,,167
18,36,322.316,730.66,4,I,167
23,37,320.102,731.496,4,I,167
28,38,318.889,733.855,4,,167
33,39,316.741,736.199,4,,167
38,40,315.198,738.805,4,I,167
43,41,313.161,740.477,4,I,167
48,42,313.116,742.009,4,I,167
53,43,312.504,743.539,4,I,167
58,44,310.883,744.205,4,,167
63,45,313.031,745.963,4,,167
68,46,312.64,748.111,4,,167
73,47,315.018,749.96,4,I,167
78,48,317.676,753.213,4,I,167
83,49,321.233,754.164,4,,167
88,50,321.512,755.126,4,I,167
93,51,322.539,757.239,4,I,167
98,52,321.592,762.582,4,I,167
103,53,322.014,773.106,4,,167
108,54,319.925,773.755,4,I,167
113,55,319.035,774.926,4,I,167
118,56,320.685,775.263,4,I,167
123,57,319.906,775.002,4,I,167
128,58,320.008,773.519,4,I,167
133,59,319.228,774.097,4,I,167
138,60,317.728,772.369,4,I,167
143,61,316.741,771.544,4,,167
148,62,317.662,771.697,4,I,167
153,63,317.132,771.349,4,,167
158,64,315.267,770.442,4,I,167
163,65,314.345,770.349,4,I,167
168,66,317.132,771.935,4,,167
173,67,313.765,770.467,4,I,167
178,68,312.113,771.299,4,I,167
183,69,308.344,772.325,4,,167
188,70,306.827,774.224,4,I,167
193,71,303.187,773.399,4,I,167
198,72,299.211,772.988,4,I,167
203,73,294.244,771.57,4,I,167
208,74,285.594,768.442,4,I,167
213,75,282.177,765.881,4,,167
218,76,277.437,762.318,4,I,167
223,77,272.589,760.354,4,I,167
228,78,267.547,758.717,4,I,167
233,79,260.501,754.75,4,,167
238,80,255.059,750.616,4,I,167
243,81,251.762,747.822,4,I,167
248,82,248.196,742.665,4,I,167
253,83,244.864,736.978,4,I,167
258,84,242.575,731.596,4,I,167
263,85,239.032,724.148,4,I,167
268,86,235.108,715.697,4,I,167
273,87,235.115,708.274,4,,167
278,88,233.162,704.368,4,,167
283,89,233.162,707.298,4,,167
288,90,233.705,710.121,4,I,167
293,91,230.747,713.708,4,I,167
298,92,225.546,717.843,4,,167
303,93,225.762,720.693,4,I,167
308,94,227.979,724.286,4,I,167
313,95,231.804,725.151,4,I,167
318,96,233.427,722.196,4,I,167
323,97,232.46,720.524,4,I,167
328,98,230.448,715.515,4,I,167
333,99,227.158,709.454,4,I,167
338,100,225.546,704.759,4,,167
343,101,225.364,701.399,4,I,167
348,102,224.376,700.259,4,I,167
353,103,224.191,697.455,4,I,167
358,104,223.008,694.214,4,,167
363,105,222.177,686.233,4,I,167
368,106,222.91,679.36,4,I,167
373,107,223.543,673.96,4,,167
378,108,225.251,669.475,4,,167
383,109,227.853,669.108,4,I,167
388,110,228.634,670.675,4,I,167
393,111,230.326,667.308,4,I,167
398,112,233.717,660.345,4,I,167
403,113,235.454,652.993,4,,167
408,114,236.239,648.022,4,,167
413,115,238.594,643.313,4,,167
418,116,239.378,638.081,4,,167
423,117,240.686,629.447,4,,167
428,118,242.001,620.123,4,I,167
433,119,245.725,612.777,4,I,167
438,120,249.106,605.021,4,I,167
443,121,250.379,600.707,4,I,167
448,122,250.783,597.14,4,I,167
453,123,249.589,593.624,4,I,167
458,124,249.058,591.513,4,,167
463,125,248.273,587.851,4,,167
468,126,247.221,587.955,4,I,167
473,127,243.899,588.683,4,I,167
478,128,242.739,588.849,4,I,167
483,129,244.541,588.328,4,I,167
488,130,245.999,589.712,4,I,167
493,131,247.706,591.98,4,I,167
498,132,250.105,592.56,4,,167
503,133,252.107,590.758,4,I,167
508,134,257.824,589.554,4,I,167
513,135,263.479,588.146,4,I,167
518,136,269.726,585.496,4,,167
523,137,275.233,580.137,4,I,167
528,138,280.676,573.779,4,I,167
533,139,286.493,567.598,4,I,167
538,140,290.393,565.613,4,,167
543,141,295.95,562.702,4,I,167
548,142,298.677,560.796,4,I,167
553,143,304.056,558.704,4,I,167
558,144,311.036,556.788,4,I,167
563,145,318.917,554.259,4,I,167
568,146,325.774,553.684,4,I,167
573,147,331.45,552.826,4,I,167
578,148,337.259,552.186,4,I,167
583,149,342.749,552.803,4,I,167
588,150,348.692,554.325,4,I,167
593,151,352.891,557.693,4,I,167
598,152,354.228,561.427,4,,167
603,153,355.536,562.997,4,,167
608,154,355.274,564.828,4,,167
613,155,357.629,564.567,4,,167
4,19,292.2,734.842,4,I,168
9,20,293.618,739.971,4,I,168
14,21,299.363,745.565,4,I,168
19,22,297.297,755.743,4,,168
24,23,291.878,770.155,4,I,168
29,24,288.282,779.693,4,I,168
34,25,288.744,791.645,4,I,168
39,26,291.55,807.56,4,I,168
44,27,292.996,812.776,4,I,168
49,28,288.408,822.25,4,I,168
54,29,279.689,828.321,4,I,168
59,30,276.644,830.681,4,I,168
64,31,270.966,835.053,4,I,168
69,32,264.83,839.532,4,I,168
74,33,257.686,841.415,4,I,168
79,34,252.36,841.937,4,I,168
84,35,247.235,840.605,4,I,168
89,36,240.817,837.054,4,I,168
94,37,235.811,834.122,4,,168
99,38,227.817,838.942,4,I,168
104,39,223.784,836.316,4,I,168
109,40,219.584,835.787,4,I,168
114,41,214.766,836.267,4,I,168
119,42,208.657,836.045,4,I,168
124,43,202.413,834.3,4,I,168
129,44,198.081,832.259,4,I,168
134,45,193.677,828.093,4,,168
139,46,189.821,823.941,4,,168
144,47,191.304,818.306,4,,168
149,48,190.414,813.857,4,,168
154,49,203.464,823.941,7,,168
4,19,301.044,719.836,4,,169
9,20,296.115,715.37,4,I,169
14,21,294.814,710.458,4,I,169
19,22,297.234,704.153,4,I,169
24,23,302.303,694.489,4,I,169
29,24,307.866,687.211,4,,169
34,25,310.238,684.245,4,,169
39,26,311.128,679.796,4,,169
44,27,313.204,675.94,4,,169
49,28,316.17,674.161,4,,169
54,29,320.534,669.62,4,I,169
59,30,322.254,662.841,4,I,169
64,31,322.87,659.961,4,I,169
69,32,324.089,659.597,4,I,169
74,33,328.996,660.479,4,I,169
79,34,338.886,661.875,4,I,169
84,35,347.912,662.345,4,I,169
89,36,355.866,661.643,4,I,169
94,37,363.213,661.905,4,I,169
99,38,371.295,664.487,4,I,169
104,39,376.972,662.89,4,,169
109,40,386.336,660.812,4,I,169
114,41,390.616,659.627,4,,169
119,42,399.157,661.669,4,I,169
124,43,407.682,666.363,4,I,169
129,44,414.628,669.915,4,I,169
134,45,422.075,671.172,4,I,169
139,46,430.995,671.233,4,I,169
144,47,440.147,673.271,4,,169
149,48,449.638,674.457,4,,169
154,49,452.901,679.796,4,,169
159,50,451.097,689.198,4,I,169
164,51,453.913,694.881,4,I,169
169,52,454.087,697.888,7,,169
1,65,293.862,162.245,4,,170
6,66,269.029,153.139,4,,170
11,67,261.146,142.156,4,I,170
16,68,255.135,138.171,4,I,170
21,69,246.46,133.312,4,I,170
26,70,240.867,132.903,4,I,170
31,71,228.517,133.396,4,I,170
36,72,219.354,130.555,4,I,170
41,73,209.19,121.358,4,I,170
46,74,199.081,110.509,4,,170
51,75,196.598,106.784,4,,170
56,76,191.157,108.594,4,I,170
61,77,188.099,109.146,4,I,170
66,78,183.353,109.715,4,I,170
71,79,178.608,108.9,4,I,170
76,80,175.545,105.239,4,I,170
81,81,170.715,100.782,4,I,170
86,82,167.574,96.6242,4,I,170
91,83,164.935,92.1834,4,I,170
96,84,159.386,92.099,4,I,170
101,85,147.524,96.7018,4,I,170
106,86,136.988,103.977,4,I,170
111,87,129.784,106.838,4,I,170
116,88,125.746,107.881,4,I,170
121,89,119.757,110.092,4,I,170
126,90,115.696,113.979,4,I,170
131,91,107.573,118.654,4,I,170
136,92,98.6584,125.588,4,I,170
141,93,89.4767,131.614,4,I,170
146,94,84.4031,133.682,4,I,170
151,95,80.5841,135.957,4,I,170
156,96,76.233,140.092,4,I,170
161,97,73.108,142.766,4,I,170
166,98,64.4277,145.884,4,I,170
171,99,59.2274,152.237,4,I,170
176,100,57.6436,156.384,4,I,170
181,101,57.9922,158.869,4,I,170
186,102,55.6056,163.956,4,I,170
191,103,53.8057,170.109,4,,170
196,104,52.3291,176.276,4,I,170
201,105,53.889,179.945,4,I,170
206,106,55.265,182.198,4,I,170
211,107,56.5129,184.248,4,I,170
216,108,57.0383,187.731,4,I,170
221,109,58.8306,190.756,4,I,170
226,110,59.8673,193.578,4,I,170
231,111,60.1968,195.38,4,I,170
236,112,62.3704,195.712,4,I,170
241,113,65.2499,196.917,4,I,170
246,114,67.3854,199.053,4,I,170
251,115,73.3219,202.018,4,I,170
256,116,76.8668,203.1,4,I,170
261,117,80.8541,203.229,4,I,170
266,118,85.4416,202.952,4,I,170
271,119,90.1355,203.337,4,I,170
276,120,95.9481,202.621,4,I,170
281,121,104.171,201.201,4,I,170
286,122,111.242,200.189,4,I,170
291,123,116.259,201.194,4,I,170
296,124,119.622,201.998,4,I,170
301,125,122.688,201.993,4,I,170
306,126,125.63,201.204,4,I,170
311,127,128.122,199.649,4,I,170
316,128,132.193,198.824,4,I,170
321,129,136.17,197.012,4,,170
326,130,141.137,198.667,4,,170
331,131,148.587,202.392,7,,170
1,65,307.934,156.864,4,,171
6,66,303.795,166.798,4,,171
11,67,308.762,163.073,4,,171
16,68,314.143,158.52,4,,171
21,69,322.007,156.45,4,,171
26,70,328.215,152.725,4,,171
31,71,331.687,150.504,4,I,171
36,72,332.781,145.905,4,I,171
41,73,334.759,136.693,4,I,171
46,74,335.56,127.174,4,I,171
51,75,336.661,117.614,4,I,171
56,76,340.291,110.181,4,I,171
61,77,347.553,106.488,4,I,171
66,78,354.276,105.467,4,I,171
71,79,359.671,108.025,4,,171
76,80,357.831,105.857,4,I,171
81,81,360.376,104.469,4,I,171
86,82,363.329,105.7,4,I,171
91,83,368.136,105.979,4,I,171
96,84,373.181,105.181,4,I,171
101,85,373.355,104.71,4,I,171
106,86,372.843,104.737,4,I,171
111,87,375.977,103.455,4,I,171
116,88,379.955,100.843,4,I,171
121,89,382.869,98.5065,4,I,171
126,90,384.925,96.149,4,I,171
131,91,386.16,92.7114,4,,171
136,92,388.229,90.6419,4,,171
141,93,392.782,88.1586,4,,171
146,94,395.679,86.9169,4,,171
151,95,399.818,86.503,4,,171
156,96,399.818,87.3308,4,,171
161,97,402.719,86.9896,4,I,171
166,98,404.14,84.8559,4,I,171
171,99,408.704,80.3613,4,I,171
176,100,412.882,77.6003,4,I,171
181,101,415.961,75.0035,4,I,171
186,102,416.631,71.9852,4,I,171
191,103,413.868,71.1018,4,I,171
196,104,413.394,69.4875,4,I,171
201,105,414.176,68.1743,4,I,171
206,106,413.266,67.8707,4,I,171
211,107,412.488,67.8665,4,I,171
216,108,415.097,68.4679,4,I,171
221,109,420.133,71.1809,4,I,171
226,110,423.786,74.2472,4,I,171
231,111,425.435,77.4038,4,I,171
236,112,425.019,82.694,4,I,171
241,113,424.651,87.7447,4,,171
246,114,420.512,89.4003,4,,171
251,115,417.201,91.0558,4,,171
256,116,412.648,93.5392,4,,171
261,117,414.304,93.5392,4,,171
266,118,409.337,96.0225,4,,171
271,119,409.751,96.0225,4,,171
276,120,408.096,96.4364,4,,171
281,121,408.096,94.367,4,,171
286,122,404.825,97.284,4,I,171
291,123,403.957,96.8503,4,,171
296,124,401.803,95.7162,4,I,171
301,125,398.303,99.7003,4,I,171
306,126,395.602,104.216,4,I,171
311,127,394.096,108.655,4,I,171
316,128,392.48,113.477,4,I,171
321,129,392.91,116.162,4,I,171
326,130,390.712,117.959,4,,171
331,131,386.378,119.406,4,I,171
336,132,382.064,120.805,4,I,171
341,133,373.401,120.251,4,I,171
346,134,367.038,119.34,4,I,171
351,135,366.137,119.438,4,I,171
356,136,365.023,120.618,4,I,171
361,137,363.189,123.1,4,I,171
366,138,361.756,123.558,4,I,171
371,139,359.64,123.54,4,I,171
376,140,358.239,124.441,4,I,171
381,141,356.667,124.294,4,I,171
386,142,350.157,125.837,4,I,171
391,143,344.798,127.622,4,I,171
396,144,339.346,126.818,4,I,171
401,145,333.483,125.98,4,I,171
406,146,326.973,124.167,4,,171
411,147,322.834,124.995,4,,171
416,148,309.411,124.628,4,I,171
421,149,303.381,124.995,4,,171
426,150,299.775,128.633,4,I,171
431,151,294.931,129.408,4,I,171
436,152,288.953,131.511,4,I,171
441,153,282.915,135.941,4,I,171
446,154,274.614,137.006,4,I,171
451,155,269.034,136.323,4,I,171
3,44,448.478,13.6892,4,I,172
8,45,446.672,16.9059,4,,172
13,46,445.619,13.6516,4,I,172
18,47,445.782,9.49104,4,,172
23,48,446.062,2.94728,4,I,172
3,44,446.215,36.5812,4,I,173
8,45,443.205,40.9998,4,I,173
13,46,443.706,43.5995,4,,173
18,47,444.16,44.9551,4,I,173
23,48,444.01,47.9335,4,I,173
28,49,446.248,52.0375,4,I,173
33,50,446.971,58.5944,4,I,173
38,51,447.361,64.3076,4,I,173
43,52,450.601,65.2939,4,I,173
48,53,456.704,66.3471,4,I,173
53,54,460.909,67.9203,4,,173
58,55,464.468,70.8862,4,,173
63,56,468.835,73.906,4,I,173
68,57,473.469,73.9517,4,I,173
73,58,480.778,71.6126,4,I,173
78,59,489.971,69.901,4,I,173
83,60,498.576,65.2509,4,,173
88,61,504.312,56.7042,4,I,173
93,62,506.574,48.1824,4,I,173
98,63,508.078,41.6499,4,I,173
103,64,512.34,29.6152,4,I,173
108,65,517.729,22.1458,4,I,173
113,66,525.653,15.6688,4,I,173
118,67,534.064,12.6189,4,I,173
123,68,543.443,11.5792,4,I,173
128,69,555.616,10.0331,4,I,173
133,70,569.787,7.11956,4,I,173
138,71,579.843,7.41488,4,,173
143,72,586.081,10.0487,4,I,173
148,73,595.159,11.036,4,I,173
153,74,604.277,10.9276,4,I,173
158,75,616.173,13.9525,4,I,173
163,76,628.215,16.4548,4,I,173
168,77,638.021,19.2402,4,I,173
173,78,641.511,21.3727,4,I,173
178,79,643.315,21.3548,4,,173
183,80,650.136,24.914,4,,173
188,81,653.102,24.0242,4,,173
193,82,658.799,22.2262,4,I,173
198,83,663.483,19.5753,4,,173
203,84,661.876,25.4785,4,I,173
208,85,666.153,34.1084,4,,173
213,86,672.901,44.376,4,I,173
218,87,676.273,54.4532,4,I,173
223,88,678.151,63.316,4,I,173
228,89,680.923,72.5521,4,I,173
233,90,684.069,80.8539,4,I,173
238,91,688.354,87.8323,4,I,173
243,92,694.673,96.6896,4,I,173
248,93,697.712,105.344,4,I,173
253,94,699.319,122.451,4,I,173
258,95,706.672,141.158,4,I,173
263,96,710.938,158.382,4,,173
268,97,713.871,168.708,4,I,173
273,98,718.003,178.484,4,I,173
278,99,735.104,182.722,4,I,173
283,100,751.737,185.02,4,I,173
288,101,765.306,184.051,4,I,173
293,102,774.672,179.757,4,I,173
298,103,781.336,170.267,4,I,173
303,104,786.57,168.763,4,,173
308,105,788.851,167.756,4,I,173
313,106,791.485,168.411,4,I,173
318,107,792.69,172.621,4,I,173
323,108,796.349,173.488,4,I,173
328,109,798.823,172.089,4,I,173
333,110,800.807,169.652,4,,173
338,111,798.369,170.196,4,I,173
343,112,807.186,167.545,4,I,173
348,113,821.865,150.67,4,,173
353,114,832.542,141.476,4,,173
358,115,836.991,139.696,4,,173
363,116,839.957,138.807,4,,173
368,117,845.335,138.548,4,I,173
373,118,841.558,139.047,4,I,173
378,119,842.366,140.463,4,I,173
383,120,844.328,140.853,4,I,173
388,121,844.239,140.503,4,I,173
393,122,843.276,140.856,4,I,173
398,123,842.33,142.366,4,,173
403,124,849.745,147.704,4,,173
408,125,854.194,148.298,4,,173
413,126,856.789,149.89,4,I,173
418,127,858.939,147.704,4,,173
423,128,861.036,145.183,4,I,173
428,129,861.883,144.141,4,I,173
433,130,864.211,143.368,4,I,173
438,131,869.629,142.576,4,I,173
443,132,873.176,140.289,4,,173
448,133,873.286,139.752,4,I,173
453,134,876.604,140.244,4,I,173
458,135,878.541,138.796,4,I,173
463,136,879.273,137.317,4,I,173
468,137,882.964,131.688,4,,173
473,138,889.489,126.943,4,,173
478,139,894.094,120.887,4,I,173
483,140,903.914,116.993,4,I,173
488,141,911.986,113.671,4,I,173
493,142,912.887,115.193,4,I,173
498,143,914.718,117.606,4,I,173
503,144,912.92,117.452,4,,173
508,145,908.859,115.712,4,I,173
513,146,902.377,112.004,4,I,173
518,147,897.485,109.344,4,I,173
523,148,896.014,109.74,4,,173
528,149,894.531,104.995,4,,173
533,150,895.156,105.362,4,I,173
538,151,896.343,106.572,4,I,173
543,152,897.806,107.159,4,I,173
548,153,897.796,110.247,4,I,173
553,154,897.777,110.625,4,I,173
558,155,899.25,111.688,4,I,173
1,5,753.694,194.942,4,,174
6,6,749.637,193.413,4,I,174
11,7,747.736,194.158,4,I,174
16,8,745.234,195.536,4,I,174
21,9,742.009,192.27,4,I,174
26,10,743.102,181.373,4,I,174
31,11,745.866,172.928,4,,174
36,12,744.457,168.8,4,I,174
41,13,747.646,165.983,4,I,174
46,14,746.128,166.388,4,,174
51,15,742.204,167.434,4,,174
56,16,733.832,169.527,4,,174
61,17,730.431,172.143,4,,174
66,18,728.91,172.363,4,I,174
71,19,719.026,173.86,4,I,174
76,20,704.359,175.47,4,I,174
81,21,689.435,177.116,4,I,174
86,22,682.63,183.368,4,I,174
91,23,678.956,190.335,4,I,174
96,24,671.489,195.359,4,I,174
101,25,666.675,197.947,4,I,174
106,26,659.53,200.887,4,I,174
111,27,653.109,209.267,4,I,174
116,28,646.714,218.188,4,,174
121,29,641.69,229.208,4,I,174
126,30,637.684,236.289,4,I,174
131,31,632.34,242.439,4,I,174
136,32,626.544,249.078,4,I,174
141,33,622.402,254.437,4,I,174
146,34,617.501,259.174,4,I,174
151,35,610.808,264.972,4,I,174
156,36,606.949,268.418,4,,174
1,5,759.47,206.153,4,,175
6,6,759.732,210.339,4,,175
11,7,762.141,210.668,4,I,175
16,8,763.771,211.885,4,I,175
21,9,767.283,213.598,4,I,175
26,10,769.893,216.506,4,I,175
31,11,769.27,221.315,4,I,175
36,12,769.389,226.931,4,I,175
41,13,768.642,232.413,4,I,175
46,14,767.28,239.232,4,I,175
51,15,765.756,248.834,4,I,175
56,16,759.458,259.69,4,I,175
61,17,751.288,267.938,4,I,175
66,18,744.087,272.421,4,I,175
71,19,741.855,270.679,4,I,175
76,20,741.419,268.156,4,,175
81,21,742.117,264.926,4,I,175
86,22,740.76,262.797,4,I,175
91,23,739.656,260.324,4,I,175
96,24,741.125,257.177,4,I,175
101,25,745.581,252.446,4,I,175
106,26,751.478,248.696,4,I,175
111,27,763.935,246.986,4,I,175
116,28,771.527,242.189,4,I,175
121,29,777.522,235.716,4,,175
126,30,783.037,226.802,4,I,175
131,31,785.539,218.454,4,I,175
136,32,790.341,211.823,4,I,175
141,33,794.774,208.734,4,I,175
146,34,800.105,208.055,4,I,175
151,35,808.155,203.956,4,I,175
156,36,816.115,199.831,4,I,175
161,37,823.844,197.501,4,I,175
166,38,830.417,196.432,4,I,175
171,39,834.641,196.285,4,I,175
176,40,835.339,195.689,4,,175
3,60,39.2424,474.571,4,,176
8,61,35.5797,466.984,4,,176
13,62,32.702,462.013,4,,176
18,63,26.3074,455.756,4,I,176
23,64,20.8545,445.385,4,I,176
28,65,15.1737,437.683,4,,176
33,66,15.8973,424.714,4,I,176
38,67,16.3391,419.859,4,I,176
43,68,9.02562,414.027,4,I,176
48,69,1.71847,406.891,4,I,176
53,70,1.04258,403.02,4,I,176
58,71,0.659722,398.793,4,I,176
63,72,0.269583,393.155,4,I,176
68,73,0.295921,384.232,4,I,176
73,74,0.334665,373.048,11,I,176
78,75,0.38129,360.93,11,I,176
83,76,0.431274,349.207,11,I,176
88,77,0.480096,339.205,11,I,176
93,78,0.523231,332.252,11,,176
98,79,2.35413,324.005,4,I,176
103,80,3.509,318.432,4,I,176
108,81,0.784847,312.108,11,,176
113,82,0.929895,306.512,11,I,176
118,83,1.15346,298.415,11,I,176
123,84,1.43162,289.068,11,I,176
128,85,1.74046,279.726,11,I,176
133,86,2.05607,271.64,4,I,176
138,87,2.35454,266.063,4,,176
143,88,6.89032,263.026,4,I,176
148,89,8.63258,260.924,4,I,176
153,90,12.9872,258.669,4,I,176
158,91,21.0573,256.346,4,I,176
163,92,29.0105,257.532,4,I,176
168,93,32.648,258.016,4,I,176
173,94,36.8878,256.645,4,,176
178,95,36.103,257.953,7,,176
3,60,39.7656,496.808,4,,177
8,61,32.4404,498.378,4,,177
13,62,25.1308,499.389,4,I,177
18,63,16.07,502.972,4,I,177
23,64,8.58503,507.646,4,I,177
28,65,2.87777,510.151,4,,177
33,66,0.523231,509.366,11,,177
3,96,3.99171,291.996,4,I,178
8,97,7.87078,294.135,4,I,178
13,98,16.3114,289.415,4,I,178
18,99,25.1151,283.853,4,,178
23,100,33.9481,274.009,4,I,178
28,101,37.9298,259.269,4,I,178
33,102,42.0851,244.521,4,I,178
38,103,52.0615,240.425,4,,178
43,104,57.0322,241.471,4,,178
48,105,65.4039,239.64,4,,178
53,106,68.5433,238.594,4,,178
58,107,80.316,238.07,4,,178
63,108,89.766,240.603,4,I,178
68,109,94.4201,246.958,4,I,178
73,110,98.4431,253.724,4,I,178
78,111,95.6702,261.748,4,I,178
83,112,87.8756,270.486,4,I,178
88,113,79.374,279.328,4,I,178
93,114,72.5535,284.685,4,I,178
98,115,67.5555,288.137,4,I,178
103,116,63.7924,290.807,4,I,178
108,117,60.3244,292.111,4,I,178
113,118,57.8171,295.103,4,,178
118,119,53.3696,300.596,4,,178
123,120,44.1284,305.05,4,I,178
128,121,37.6985,302.994,4,I,178
133,122,32.231,301.74,4,I,178
138,123,21.0156,300.389,4,I,178
143,124,10.165,298.324,4,I,178
148,125,5.1114,295.719,4,I,178
153,126,1.51737,302.062,4,I,178
4,81,91.6428,946.611,4,,179
9,82,88.5807,937.644,4,,179
14,83,86.7432,930.161,4,I,179
19,84,84.7314,925.004,4,I,179
24,85,87.1572,916.832,4,I,179
29,86,90.319,915.675,4,I,179
34,87,94.3121,913.713,4,I,179
39,88,95.4437,913.785,4,I,179
44,89,97.6754,914.604,4,I,179
49,90,102.761,916.159,4,I,179
54,91,110.234,917.303,4,,179
59,92,117.901,919.778,4,I,179
64,93,122.784,922.863,4,I,179
69,94,129.181,927.769,4,I,179
74,95,134.39,934.001,4,I,179
79,96,137.244,940.789,4,I,179
84,97,142.575,947.77,4,I,179
89,98,145.488,953.117,4,I,179
94,99,148.019,957.238,4,I,179
99,100,147.292,959.636,4,I,179
104,101,146.953,962.226,4,I,179
109,102,146.106,966.023,4,I,179
114,103,144.599,971.376,4,I,179
119,104,143.741,975.942,4,I,179
124,105,144.135,978.981,4,,179
129,106,144.323,980.501,4,I,179
134,107,144.812,983.14,4,I,179
139,108,145.233,987.601,4,I,179
144,109,145.463,992.867,4,I,179
